geoid,layer,Median monthly housing costs,% with 4year college degree,% unemployed,% manufacturing,% below poverty,% structures more than 30 years old,% households moved <10 years ago,% > 60 years old,% service industry,% vacant housing,% owner occupied housing,% multiunit structures,% < 18 years old,% black,% white,% Hispanic,% Asian,% foreign born,% health insurance,% without health insurance,Population,Housing units,Median Age,Median Age - Male,Median Age - Female,% male,% female,% male!!under 5 years,% male!!5 to 9 years,% male!!10 to 14 years,% male!!15 to 17 years,% male!!18 and 19 years,% male!!20 years,% male!!21 years,% male!!22 to 24 years,% male!!25 to 29 years,% male!!30 to 34 years,% male!!35 to 39 years,% male!!40 to 44 years,% male!!45 to 49 years,% male!!50 to 54 years,% male!!55 to 59 years,% male!!60 and 61 years,% male!!62 to 64 years,% male!!65 and 66 years,% male!!67 to 69 years,% male!!70 to 74 years,% male!!75 to 79 years,% male!!80 to 84 years,% male!!85 years and over,% female!!under 5 years,% female!!5 to 9 years,% female!!10 to 14 years,% female!!15 to 17 years,% female!!18 and 19 years,% female!!20 years,% female!!21 years,% female!!22 to 24 years,% female!!25 to 29 years,% female!!30 to 34 years,% female!!35 to 39 years,% female!!40 to 44 years,% female!!45 to 49 years,% female!!50 to 54 years,% female!!55 to 59 years,% female!!60 and 61 years,% female!!62 to 64 years,% female!!65 and 66 years,% female!!67 to 69 years,% female!!70 to 74 years,% female!!75 to 79 years,% female!!80 to 84 years,% female!!85 years and over,% whiteÂ alone,% blackÂ or african american alone,% American Indian and Alaska Native alone,% Asian alone,% Native Hawaiian and other Pacific Islander alone,% some other race alone,% Not Hispanic or Latino,% Hispanic or Latino,% total - foreign born,% foreign born - europe,% foreign born - asia,% foreign born - latin america,% same house 1 year ago,% moved within same county,% moved from different county within same state,% moved from different state,% moved from abroad,% householder lived in owner-occupied housing units,% householder lived in renter-occupied housing units,% different house in united states 1 year ago,"% car, truck, or van",% public transportation,% bicycle,% walked,% walk or bicycle to work,"% taxicab, motorcycle, bicycle, walked, or other means",% living in a place,% living in a place!!worked in place of residence,% living in a place!!worked outside place of residence,% not living in a place,less than 10 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 44 minutes,45 to 59 minutes,60 or more minutes,% no vehicle available,% 1 vehicle available,% 2 vehicles available,% 3 vehicles available,% 4 or more vehicles available,% never married,% now married,% separated,% widowed,% divorced,% speak only english,% speak spanish,% other languages,% income in the past 12 months below poverty level,Median income in the past 12 months,Median household income,Median earnings in the past 12 months,Median gross rent,"% management, business, science, and arts occupations",% service occupations,% sales and office occupations,"% natural resources, construction, and maintenance occupation","% production, transportation, and material moving occupations",% military specific occupations,"% agriculture, forestry, fishing and hunting, and mining",% construction,% wholesale trade,% retail trade,"% transportation and warehousing, and utilities",% information,"% finance and insurance, and real estate and rental and leasing","% professional, scientific, and management, and administrative and waste management services","% educational services, and health care and social assistance","% arts, entertainment, and recreation, and accommodation and food services",% public administration,% armed forces,% median monthly housing costs,% less than high school graduate,% high school graduate (includes equivalency),% some college or associate's degree,% bachelor's degree,% graduate or professional degree,% in labor force,% in labor force!!unemployed,% not in labor force,% in labor force!!employed!!with health insurance coverage,% in labor force!!employed!!no health insurance coverage,% in labor force!!unemployed!!with health insurance coverage,% in labor force!!unemployed!!no health insurance coverage,% not in labor force!!with health insurance coverage,% not in labor force!!no health insurance coverage,% total!!now married (except separated)!!female,% now married (except separated)!!female!!in labor force,% built 2014 or later,% built 2010 to 2013,% built 2000 to 2009,% built 1990 to 1999,% built 1980 to 1989,% built 1970 to 1979,% built 1960 to 1969,% built 1950 to 1959,% built 1940 to 1949,% built 1939 or earlier,Median year structure built,Pop in occupied housing units,% pop in owner occupied,% pop in owner occupied!!moved in 2017 or later,% pop in owner occupied!!moved in 2015 to 2016,% pop in owner occupied!!moved in 2010 to 2014,% pop in renter occupied,% pop in renter occupied!!moved in 2017 or later,% pop in renter occupied!!moved in 2015 to 2016,% pop in renter occupied!!moved in 2010 to 2014,% occupied,% vacant,% owner occupied,% renter occupied,% family households,% family households!!married-couple family,% married-couple family!!1-unit structures,% family households!!married-couple family!!2-or-more-unit structures,% nonfamily households!!1-unit structures,% nonfamily households!!2-or-more-unit structures,% veteran,% nonveteran,"% housing units 1-unit, detached","% housing units 1-unit, attached",% housing units 2 units,% housing units 3 or 4 units,% housing units 5 to 9 units,% housing units 10 to 19 units,% housing units 20 or more units,% housing units mobile home,"% housing units boat, rv, van, etc",% housing units two or more
17031807900,2018,1840,33.37788172,3.869184708,5.339265851,6.515301086,83.78746594,24.8272458,31.68805528,12.84760845,8.310626703,96.28528975,8.172362556,20.87857848,0,68.11451135,6.688055281,30.00987167,34.89634748,93.87379088,6.12620912,350,150,47.8,46.3,52.1,51.30799605,48.69200395,2.986179664,8.513708514,5.868205868,5.435305435,1.058201058,0.384800385,0.529100529,1.635401635,3.270803271,4.184704185,7.84030784,3.318903319,6.349206349,6.204906205,9.187109187,2.308802309,4.377104377,3.703703704,6.349206349,5.194805195,3.944203944,1.731601732,2.78980279,3.142422707,6.234161176,6.031424227,0.456158135,2.787633046,1.469842879,0,2.736948809,5.372529143,4.257475925,5.930055753,4.561581348,5.473897618,8.058793715,10.44095286,3.395843893,4.561581348,4.865686771,3.497212367,6.183476939,3.44652813,2.1794222,4.916371009,68.11451135,0,0.444225074,30.00987167,0,0.93780849,93.31194472,6.688055281,1414,33.38048091,51.41442716,5.374823197,0,5.489801058,0.705112062,0.55401662,0.27700831,93.47771342,6.522286578,0,87.93103448,2.669632925,0,0,0,0.667408231,100,14.23804227,85.76195773,0,6.825106642,7.068860451,11.63924436,19.80499695,2.620353443,20.53625838,4.753199269,12.67519805,14.07678245,2.674591382,22.13967311,48.5884101,17.23625557,9.361069837,23.88822115,63.10096154,0.631009615,8.022836538,4.356971154,44.11992763,6.099767382,49.78030499,6.515301086,52808,105132,56250,,61.17908788,12.84760845,19.96662959,4.505005562,1.501668521,0,0,2.669632925,1.001112347,11.01223582,3.225806452,2.669632925,12.95884316,15.62847608,32.42491657,7.730812013,1.724137931,0,1840,8.586702305,14.60073505,17.44069495,33.37788172,25.99398597,67.48042377,5.733788396,706,89.35153584,4.914675768,100,0,91.35977337,8.640226629,1022,51.1741683,0,0.613079019,7.833787466,2.861035422,4.904632153,9.332425068,17.37057221,38.96457766,6.675749319,11.44414169,1958,4052,93.60809477,0,3.796467176,21.30239916,6.391905232,0,20.84942085,0,91.6893733,8.310626703,96.28528975,3.714710253,73.25408618,63.15007429,60.17830609,2.971768202,21.54531947,5.200594354,2.932002495,97.0679975,88.41961853,0.544959128,0,0,0,0,11.03542234,0,0,11.03542234
17031808001,2018,1769,31.37829912,3.427638738,7.787958115,7.713574786,80.5234796,22.09012994,37.90434061,8.507853403,5.542725173,90.70904645,15.2404238,19.96129389,4.727674869,53.33149019,6.137683163,33.70196295,43.46143213,85.25571273,14.74428727,350,150,48.9,45.2,51.3,48.85264031,51.14735969,2.432955488,7.809847199,6.508205999,3.565365025,4.074702886,0.565930956,0,0.339558574,6.451612903,3.50877193,4.697226938,7.130730051,3.848330504,6.677985286,4.640633843,2.829654782,4.584040747,2.376910017,4.81041313,6.055461234,4.187889078,3.338992643,7.01754386,2.972972973,6,4.972972973,3.243243243,1.891891892,1.513513514,0,0.864864865,6.648648649,5.351351351,3.297297297,6.972972973,3.567567568,7.135135135,5.081081081,4.27027027,6.864864865,2.054054054,4.324324324,3.783783784,5.459459459,7.72972973,6,53.33149019,4.727674869,0,33.70196295,0,1.492949959,93.86231684,6.137683163,1572,26.59033079,64.3129771,5.279898219,0,4.238227147,0.221606648,0,0.914127424,90.11080332,9.889196676,0,79.45026178,6.413612565,0,0.916230366,0.916230366,1.832460733,100,17.08115183,82.91884817,0,11.89069424,5.391432792,16.54357459,6.646971935,10.85672083,17.13441654,9.305760709,16.46971935,5.76070901,6.601466993,27.95436023,43.60228199,18.66340668,3.178484108,23.52551359,63.68455931,0,9.509609013,3.280318091,39.46459413,5.037420841,55.49798503,7.713574786,34410,100549,46250,1641,50.45811518,8.507853403,31.80628272,1.963350785,7.264397906,0,0,3.795811518,4.123036649,10.66753927,9.358638743,2.028795812,12.89267016,8.180628272,27.29057592,6.806282723,2.028795812,0,1769,8.614369501,17.30205279,19.20821114,31.37829912,23.49706745,76.6594124,4.47125621,429,80.97941803,14.54932576,100,0,84.61538462,15.38461538,956,44.14225941,0,0,6.928406467,8.160123172,4.387990762,4.464973056,19.63048499,46.11239415,9.699769053,0.615858353,1959,3617,90.12994194,0.858895706,5,10.21472393,9.870058059,16.2464986,0,60.78431373,94.45727483,5.542725173,90.70904645,9.290953545,77.75061125,69.19315403,62.67318663,6.5199674,13.52893236,8.720456398,4.490500864,95.50949914,80.13856813,3.156274057,1.847575058,0,0.846805235,0,14.01077752,0,0,15.85835258
17031808002,2018,1865,33.40883352,5.788497217,11.74004193,5.865224626,81.64414414,41.38935108,29.21971253,11.53039832,5.011261261,71.31001778,24.36277416,22.48459959,3.100616016,58.23408624,9.671457906,29.67145791,31.49897331,86.7903525,13.2096475,400,150,46.5,46.2,46.5,46.22176591,53.77823409,2.402464066,4.753442914,8.840515327,5.286539316,0.888494003,0.755219902,0,1.999111506,6.930253221,5.019991115,2.887605509,7.152376721,6.61928032,6.974677921,9.99555753,4.131497112,4.175921813,2.487783207,1.688138605,5.686361617,2.132385606,1.643713905,4.753442914,3.130966018,8.018327606,7.827415044,2.138220695,0.305460099,0.15273005,2.329133257,3.360061092,7.521954945,3.818251241,4.810996564,5.192821688,6.33829706,6.681939672,6.987399771,3.589156166,3.32187858,1.374570447,2.558228331,4.161893853,2.634593356,2.787323406,10.95838106,58.23408624,3.100616016,0,29.67145791,0,0.965092402,90.32854209,9.671457906,1534,18.18774446,75.03259452,5.280312907,0,9.070106095,1.352194716,0.312044934,1.040149782,75.34246575,24.65753425,0,92.29559748,2.306079665,0.943396226,0.890985325,1.834381551,1.834381551,100,6.07966457,93.92033543,0,8.16,6.4,12.16,9.92,7.306666667,14.77333333,8.586666667,23.89333333,8.8,14.46354475,31.29816242,32.95791346,18.37581506,2.904564315,24.88607595,60.63291139,0.708860759,10.20253165,3.569620253,41.87540141,8.135302933,49.98929565,5.865224626,34127,77240,40894,1828,45.59748428,11.53039832,20.38784067,4.926624738,17.55765199,0,0,5.031446541,5.083857442,9.224318658,10.32494759,0.157232704,13.83647799,4.612159329,23.89937107,5.817610063,1.834381551,0,1865,6.313703284,23.52774632,18.799547,33.40883352,17.95016988,70.83487941,8.171817706,786,78.73232059,13.09586171,100,0,86.51399491,13.48600509,1212,46.03960396,0,0.281531532,6.587837838,7.150900901,4.335585586,2.308558559,14.86486486,43.18693694,14.97747748,6.306306306,1957,4808,75.6655574,1.45684442,7.696536559,19.02144035,24.3344426,8.205128205,7.435897436,66.83760684,94.98873874,5.011261261,71.31001778,28.68998222,70.77652638,61.52934203,52.93420273,7.883817427,12.74451689,16.47895673,3.178807947,96.82119205,66.15990991,6.587837838,7.094594595,3.153153153,0.394144144,0,15.93468468,0.675675676,0,26.18243243
17031808301,2018,1445,30.57168379,2.787682334,10.00378931,8.305472462,57.71760155,38.06417489,35.88951793,11.10269041,9.16827853,82.75127768,41.31175468,15.88608681,4.237433522,64.07617087,6.31326128,28.66700978,34.62000343,95.55915721,4.440842788,350,150,48.5,46.8,50.7,47.79550523,52.20449477,2.195916967,7.645369706,5.455850682,2.620244078,2.440775305,1.256281407,0,3.876525485,4.16367552,2.153625269,7.430007179,4.199569275,7.178750897,6.568557071,7.860732233,0.610193826,4.235463029,4.630294329,4.271356784,6.604450826,4.773869347,4.55850682,2.871500359,0.953006901,2.46467302,2.267499178,6.145251397,1.28162997,0,1.938876109,3.812027604,1.445941505,4.797896812,8.445612882,8.511337496,7.624055209,5.35655603,6.013802169,2.103187644,4.403549129,0.920144594,8.57706211,8.807098258,6.769635228,1.084456129,6.276700624,64.07617087,4.237433522,0,28.66700978,0,1.44107051,93.68673872,6.31326128,2018,20.91179386,64.07333994,4.509415263,0,3.413793103,0.310344828,0.982758621,0.034482759,80.94984937,19.05015063,0,81.20500189,10.95111785,0,2.122015915,2.122015915,2.500947329,100,12.01212581,87.98787419,0,9.083790133,5.364134691,4.228660924,13.54737666,4.737666406,12.25528583,15.70086139,18.83320282,16.24902114,5.025553663,40.88586031,41.0988075,6.04770017,6.942078365,27.44528375,56.38194848,0.387371683,8.115436762,7.669959326,53.29689704,5.042313117,41.66078984,8.305472462,36887,78828,52000,1802,55.02084123,11.10269041,18.07502842,7.35126942,8.450170519,0,0,6.100795756,5.797650625,9.170140205,4.092459265,3.410382721,10.15536188,11.97423266,23.45585449,8.715422509,1.667298219,0,1445,7.682000893,24.40821795,21.773113,30.57168379,15.56498437,82.52836305,3.377847604,539,93.71563236,2.906520031,63.95348837,36.04651163,94.06307978,5.936920223,1438,62.44784423,2.050290135,6.150870406,24.44874275,6.808510638,2.823984526,11.79883946,9.16827853,22.16634429,3.984526112,10.59961315,1973,5672,81.04724965,0.565586252,1.675005438,25.64716119,18.95275035,6.418604651,4.093023256,71.06976744,90.83172147,9.16827853,82.75127768,17.24872232,63.84156729,54.89778535,38.50085179,15.67291312,10.00851789,25.63884157,3.120538446,96.87946155,41.31528046,11.64410058,2.785299807,3.017408124,1.70212766,0.773694391,37.64023211,1.121856867,0,44.21663443
17031808302,2018,1373,34.50872989,3.772785078,3.573278094,3.350172826,93.58582773,26.5587689,28.28336429,17.45209736,10.32376298,88.14713896,24.31880109,16.02547095,3.157336163,59.03422659,7.933138764,34.88989122,38.81666224,94.48919033,5.510809665,400,150,47.3,47.3,47.2,52.18890953,47.81109047,2.042982223,2.491103203,7.524148449,2.491103203,1.830198271,1.372648704,0.61006609,3.253685816,6.761565836,5.083884087,6.558210473,5.338078292,5.541433655,6.659888155,13.21809863,3.202846975,5.439755974,1.423487544,5.033045247,4.422979156,4.524656838,1.474326385,1.830198271,3.607103219,9.322974473,2.219755827,0.443951165,0.38845727,0.221975583,2.774694784,2.44173141,6.15982242,6.270810211,4.772475028,8.546059933,4.772475028,9.156492786,9.600443951,2.164261931,4.495005549,3.607103219,4.051054384,3.607103219,5.216426193,2.608213097,3.551609323,59.03422659,3.157336163,0.15919342,34.88989122,0,1.777659857,92.06686124,7.933138764,1463,22.69309638,67.80587833,7.587149692,0,5.674518201,0,1.686295503,0,89.64132762,10.35867238,0,88.34800621,6.421543242,0,1.760745728,1.760745728,0,100,10.71983428,89.28016572,0,6.06223176,10.51502146,14.86051502,11.53433476,6.06223176,14.16309013,9.227467811,19.25965665,8.315450644,5.38147139,34.94550409,39.10081744,16.62125341,3.950953678,24.70515208,60.05586592,1.427684668,5.679702048,8.131595282,42.54204577,6.424041908,51.03391232,3.350172826,39344,78250,43333,1102,44.53650958,17.45209736,25.01294666,4.764370792,8.234075608,0,0,1.242879337,3.469704816,13.15380632,6.007250129,5.178663905,12.01450026,8.803728638,29.25945106,8.803728638,2.537545313,0,1373,7.908250599,19.85621363,22.08147895,34.50872989,15.64532694,78.55023315,4.803022126,506,90.01618996,5.180787911,84.26966292,15.73033708,96.04743083,3.95256917,928,63.68534483,0,0,2.932193036,0.671960904,2.810018326,15.82162492,28.34453268,37.75198534,10.50702505,1.160659743,1960,3769,89.73202441,2.513305736,4.849201656,14.04494382,10.26797559,0,18.8630491,52.71317829,89.67623702,10.32376298,88.14713896,11.85286104,70.91280654,61.10354223,53.61035422,7.493188011,12.26158038,16.82561308,4.58135861,95.41864139,62.12583995,7.20830788,1.343921808,0,0,2.015882712,27.30604765,0,0,30.66585217
17031808600,2018,2434,31.82150695,0.608695652,6.707946336,2.614068441,69.9754902,40.12584705,21.91064639,10.73271414,13.84803922,84.77951636,10.38406828,28.37452471,0.047528517,95.10456274,3.422053232,3.326996198,13.07034221,98.60869565,1.391304348,600,200,42.7,41.9,44.4,48.28897338,51.71102662,2.233840304,7.972440945,7.972440945,6.988188976,2.952755906,0,1.279527559,3.248031496,6.003937008,1.476377953,5.118110236,9.251968504,7.283464567,4.921259843,11.51574803,2.066929134,4.232283465,2.263779528,2.362204724,1.673228346,2.657480315,2.066929134,2.066929134,9.650735294,7.720588235,7.444852941,4.319852941,1.194852941,1.654411765,0,3.033088235,1.838235294,3.492647059,5.422794118,4.6875,9.650735294,4.503676471,11.12132353,2.022058824,3.400735294,3.400735294,4.963235294,2.757352941,2.849264706,1.5625,3.308823529,95.10456274,0.047528517,0.190114068,3.326996198,0,0.427756654,96.57794677,3.422053232,275,60,17.81818182,18.90909091,0,8.49011095,0,1.591895803,0,89.53316953,10.46683047,0,68.62745098,18.05985552,0,2.786377709,2.786377709,2.063983488,100,25.18059856,74.81940144,0,12.40135287,9.582863585,14.09244645,10.03382187,4.735062007,14.54340474,9.9210823,15.67080045,9.019165727,1.991465149,23.61308677,49.92887624,17.21194879,7.254623044,26.15384615,67.32307692,0,4.061538462,2.461538462,78.58606557,3.944672131,17.4692623,2.614068441,73790,170313,79674,1946,64.08668731,10.73271414,18.47265222,3.199174407,3.50877193,0,0.206398349,10.42311662,2.992776058,2.889576883,3.302373581,1.857585139,13.3126935,24.35500516,17.44066047,10.73271414,1.960784314,0,2434,4.535479151,8.046817849,19.01975128,31.82150695,36.57644477,78.08695652,0.779510022,252,97.43875278,1.781737194,100,0,100,0,541,53.60443623,13.84803922,5.024509804,8.946078431,1.593137255,0.612745098,4.044117647,8.946078431,35.66176471,10.66176471,10.66176471,1958,2066,89.06098742,0,11.0326087,22.17391304,10.93901258,19.91150442,41.59292035,34.95575221,86.15196078,13.84803922,84.77951636,15.22048364,80.36984353,74.82219061,71.26600284,3.556187767,12.80227596,6.827880512,4.97677505,95.02322495,82.84313725,0,0,0,1.102941176,5.024509804,11.02941176,0,0,16.05392157
17031808702,2018,1070,34.85617597,3.957996769,0.854700855,24.51093211,90.29345372,69.27502877,4.395813511,20.28490028,9.480812641,75.3117207,84.53865337,3.786869648,6.926736441,65.67078972,9.362511893,20.58991437,17.67840152,95.61120086,4.388799138,950,80,19.9,20,19.9,45.40437678,54.59562322,0.26641294,1.047778709,0.419111484,1.55071249,47.23386421,20.11735122,6.789606035,10.72925398,2.011735122,0.377200335,1.844090528,1.341156748,0.209555742,0.50293378,1.089689858,0.419111484,0,0.167644593,1.005867561,0.796311819,1.257334451,0.293378039,0.209555742,1.394214012,0.209132102,0.487974904,1.847333566,49.73858487,18.26420356,9.724642733,7.319623562,2.091321018,1.010805159,0.801673057,0.975949808,0.313698153,0.766817707,0.453119554,1.010805159,0.557685605,0.174276751,0.697107006,0.278842802,0.731962356,0.697107006,0.453119554,65.67078972,6.926736441,0,20.58991437,0.647002854,1.103710752,90.63748811,9.362511893,929,8.611410118,72.7664155,13.67061356,0,21.8129771,7.232824427,21.29770992,5.629770992,67.33021077,32.66978923,0,18.68945869,14.92877493,2.393162393,53.33333333,55.72649573,2.45014245,100,57.60683761,42.39316239,0,39.10614525,24.95344507,9.000620732,8.504034761,1.489757914,4.531346989,2.979515829,5.090006207,4.34512725,26.93266833,53.36658354,19.70074813,0,0,90.75009716,6.354450058,0.291488535,0.641274777,1.962689468,70.12113055,6.133435878,23.74543357,24.51093211,3677,68542,3512,,49.85754986,20.28490028,25.98290598,1.367521368,2.507122507,0,0.512820513,0.284900285,1.13960114,5.698005698,0.626780627,1.823361823,3.01994302,9.971509972,61.65242165,9.857549858,0,0,1070,0,4.568527919,12.35194585,34.85617597,48.22335025,46.74205708,8.467741935,1978,86.23271889,5.299539171,88.43537415,11.56462585,97.26996967,2.730030334,184,58.69565217,0,0,5.643340858,1.354401806,2.708803612,10.60948081,12.64108352,16.4785553,23.7020316,26.86230248,1950,869,66.858458,3.098106713,16.69535284,34.25129088,33.141542,25,27.43055556,47.56944444,90.51918736,9.480812641,75.3117207,24.6882793,38.15461347,34.66334165,6.234413965,28.42892768,5.735660848,56.10972569,0.237341772,99.76265823,10.83521445,0,0.902934537,2.483069977,19.41309255,18.28442438,48.08126411,0,0,69.751693
17031770202,2018,989,16.99399891,5.07669832,14.05109489,4.204265792,85.2378835,26.95545063,32.60869565,11.63321168,5.06891952,94.51990632,30.53864169,18.70385562,0.020508614,88.49466776,11.85397867,3.035274815,18.29368335,94.2293645,5.7706355,250,150,49.4,47.2,50.3,47.19031993,52.80968007,1.825266612,3.650586701,5.606258149,4.172099087,5.910473707,0.825727944,0,1.216862234,1.607996523,3.215993047,12.12516297,5.171664494,4.215558453,10.73446328,11.0821382,1.694915254,5.69317688,3.302911777,2.433724468,3.95480226,1.868752716,6.518904824,1.129943503,6.330097087,7.145631068,4,2.485436893,0,0.466019417,0.776699029,3.223300971,3.650485437,4.815533981,7.45631068,6.097087379,3.184466019,3.766990291,8.621359223,5.009708738,5.203883495,5.203883495,2.834951456,4.815533981,4.815533981,6.873786408,3.223300971,88.49466776,0.020508614,0.348646432,3.035274815,0,5.865463495,88.14602133,11.85397867,892,69.61883408,9.865470852,19.05829596,0,7.21113882,0.415627598,0,0.477971737,93.19742043,6.802579571,0,86.95255474,2.326642336,0,2.645985401,2.645985401,0.638686131,100,28.74087591,71.25912409,0,19.12272055,6.604238541,16.06702809,12.07491375,7.787087235,12.22276984,10.59635288,7.392804337,8.132084771,4.918032787,40.93676815,36.44028103,14.28571429,3.419203747,22.04170708,55.94083414,1.624636275,7.419980601,12.9728419,74.0700692,6.855536332,19.07439446,4.204265792,38459,65514,41650,1849,39.27919708,11.63321168,33.75912409,5.337591241,9.990875912,0,0,3.604014599,4.516423358,8.25729927,9.945255474,5.656934307,11.81569343,8.439781022,18.20255474,6.979927007,1.231751825,0,989,7.80141844,27.03218767,37.69776323,16.99399891,10.47463175,78.19576333,6.492293321,597,87.99626343,5.511443251,100,0,93.2998325,6.700167504,1130,60,0,0,0.711427301,7.647843486,6.402845709,36.81636283,42.37438862,3.423743886,1.378390396,1.244997777,1970,4871,92.99938411,1.434878587,3.818984547,18.16777042,7.00061589,10.55718475,12.90322581,50.4398827,94.93108048,5.06891952,94.51990632,5.480093677,62.85714286,51.14754098,40.09367681,10.21077283,16.81498829,20.32786885,3.960645812,96.03935419,51.88972877,9.426411739,0.800355714,3.37927968,6.358381503,0,27.34548688,0.800355714,0,31.52512228
17031770602,2018,1028,16.10640164,6.822488945,23.40989399,18.70674313,63.27142001,51.33910989,17.48224909,30.83038869,6.77052127,44.15167095,24.8714653,23.91095759,2.820955671,73.34484744,53.0224525,8.712339282,50.4509691,64.5609602,35.4390398,400,150,31.4,30,36,54.3849549,45.6150451,3.473421608,7.268877911,7.692307692,5.04587156,2.717007763,0,2.540578687,5.575158786,12.63232181,8.57445307,4.587155963,5.539872971,8.080451658,4.834156669,5.18701482,0.811573747,2.081863091,1.305575159,3.175723359,2.752293578,1.058574453,1.093860268,1.058574453,8.119478334,5.090450147,2.944888515,4.795961296,4.501472444,0.841396719,2.48212032,2.145561632,7.782919647,10.55952882,4.501472444,7.867059318,6.226335717,4.333193101,5.384938999,3.828355069,3.533866218,0.294488851,3.197307531,3.281447202,3.365586874,0.546907867,4.375262936,73.34484744,2.820955671,0,8.712339282,0.191901746,13.70178469,46.9775475,53.0224525,2629,21.7192849,13.92164321,60.25104603,0,11.18867559,0,0.581733566,1.900329649,40.12738854,59.87261146,0,82.72968198,8.701413428,0,3.312720848,3.312720848,2.120141343,100,22.34982332,77.65017668,0,16.1878705,9.393524852,12.26630187,15.36707706,7.934336525,12.76789786,10.35111719,8.755129959,6.976744186,8.676092545,36.63239075,34.25449871,12.40359897,8.033419023,46.0208432,42.46802463,0.734249171,5.092373283,5.684509711,27.43436014,50.03101096,22.5346289,18.70674313,27209,63112,30211,973,20.80388693,30.83038869,11.79328622,12.72084806,23.85159011,0,0,7.464664311,3.04770318,8.878091873,6.007067138,0.574204947,3.224381625,8.303886926,18.86042403,13.11837456,3.312720848,0,1028,27.74042678,25.86962876,23.47266881,16.10640164,6.810874013,76.53190145,8.914568716,743,63.10359059,27.98184069,37.03703704,62.96296296,58.54643338,41.45356662,872,44.72477064,0,0,9.466746555,17.31575794,9.946075494,23.84661474,22.04913122,13.60095866,1.557819053,2.216896345,1974,5078,39.8385191,0.692041522,4.646564508,23.23282254,60.1614809,8.248772504,21.83306056,36.33387889,93.22947873,6.77052127,44.15167095,55.84832905,74.93573265,49.03598972,29.24164524,13.23907455,8.740359897,11.63239075,2.976040353,97.02395965,39.96405033,0.359496705,0.778909527,2.33672858,31.63571001,1.677651288,6.710605153,16.53684841,0,11.50389455
17031806104,2018,1024,28.58450275,2.144586648,14.3029329,16.58954188,50.17165277,52.77389277,20.87336245,16.11088791,14.07552722,34.53196347,62.043379,19.62882096,20.10917031,46.92139738,8.27510917,24.12663755,45.10917031,77.06675891,22.93324109,350,150,39.4,37.8,42.3,48.4279476,51.5720524,4.737991266,5.410279531,5.139765555,1.127141569,1.983769161,1.172227232,0.315599639,5.770964833,6.672678088,10.27953111,7.439134355,6.402164112,4.553651939,10.82055906,5.410279531,3.516681695,4.463480613,0.450856628,1.893597836,4.147880974,1.262398557,0.721370604,1.262398557,6.816257409,5.67315834,0.50804403,4.911092295,3.725656224,1.354784081,0,3.302286198,6.900931414,4.9957663,9.822184589,7.451312447,10.16088061,5.419136325,5.122777307,3.132938188,3.683319221,2.66723116,4.445385267,2.116850127,3.00592718,1.143099069,3.640982218,46.92139738,20.10917031,1.244541485,24.12663755,0,4.563318777,91.72489083,8.27510917,2066,22.9428848,54.45304937,11.18102614,0,12.03244705,0.450653447,2.65885534,2.027940514,33.07618129,66.92381871,0,85.57653676,6.709521896,0,1.165126557,1.165126557,2.732020892,6.468461229,1.325833668,5.142627561,93.53153877,1.461988304,15.20467836,16.91729323,16.33249791,10.90225564,12.48955723,11.52882206,6.975772765,8.187134503,8.50456621,44.57762557,39.32648402,5.821917808,1.769406393,41.39194139,40.00523286,1.360544218,5.259026688,11.98325484,44.38362684,8.019990481,47.59638267,16.58954188,30282,49967,35034,970,28.40498192,16.11088791,22.37846525,6.227400562,26.87826436,0,0.522298112,3.816793893,3.053435115,12.77621535,4.941743672,3.093611892,2.531137003,10.08437123,25.63278425,8.879067899,1.727601446,0,1024,12.11104332,27.05918243,21.47651007,28.58450275,10.76876144,83.84641992,2.557755776,467,75.45379538,21.98844884,77.41935484,22.58064516,75.16059957,24.83940043,812,50,0,0.539480137,3.040706229,22.75625307,23.4919078,34.42864149,10.5443845,3.923491908,0.588523786,0.686611084,1980,4290,32.47086247,0,1.866475233,10.55276382,67.52913753,3.900586814,15.39523645,52.88229203,85.92447278,14.07552722,34.53196347,65.46803653,60.38812785,36.52968037,9.246575342,27.28310502,4.851598174,34.76027397,3.368649823,96.63135018,7.65080922,10.20107896,0,2.893575282,73.41834232,0,5.836194213,0,0,8.729769495
